Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal
10930,Batulabuankarosi Kecil,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.9535975000000003,132.830005"
1029,Lamun,"",ACEH,Kab. ACEH SINGKIL,"",,"2.2575,97.20805555555556"
4658,Bujareng,"",JAWA TIMUR,Kab. SUMENEP,"",,"-6.919722222222222,115.20972222222223"
13819,Siaimarawas Rimtor,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.8062202777777774,134.01589722222224"
4737,Sarang,"",JAWA TIMUR,Kab. SUMENEP,"",,"-7.004206111111111,115.59637055555555"
13365,Miniwirkaryo,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.712219166666667,134.39694416666666"
12707,Pyan Lu Ef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.0420933333333333,130.77555694444445"
3702,Semut,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"2.718331666666667,106.247975"
4377,Menjangan,"",JAWA TIMUR,Kab. PACITAN,"",,"-8.235277777777776,110.96277777777777"
3022,Anaklanggu,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.01861111111111111,104.78555555555555"
5300,Nuhambelar,"",NUSA TENGGARA TIMUR,Kab. SUMBA TIMUR,"",,"-9.905277777777778,119.77194444444444"
11666,Dim Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.16881916666666666,130.04630277777778"
6915,Bungintimbe,"",SULAWESI TENGAH,Kab. MOROWALI,"",,"-2.0144444444444445,121.48694444444445"
3341,Paku Kecik,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.27076,104.48245"
13672,Marinu,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.1690125,133.6610513888889"
14102,Jarurempi Kecil,"",PAPUA,Kab. KEPULAUAN YAPEN,"",,"-1.918611111111111,136.39555555555555"
2557,Sendulang Kecil,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"1.0880555555555556,107.44305555555556"
8621,Sumbesumbenga Bahili,"",SULAWESI TENGGARA,Kab. WAKATOBI,"",,"-5.593333333333333,123.82444444444444"
6772,Talam,"",SULAWESI TENGAH,Kab. BANGGAI,"",,"-0.8808333333333334,123.07555555555555"
9591,Lailai Demur,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.801666666666667,134.35999999999999"
11079,Kofanusa,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.701589166666667,132.44612055555555"
3385,Porok,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"-0.63248,104.34058999999999"
11833,Holaiwumfat,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.8483252777777779,130.44446583333334"
3160,Dasi,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"-0.00435,104.48926"
5767,Macan,"",KALIMANTAN BARAT,Kab. KAYONG UTARA,"",,"-1.6516666666666666,109.35027777777778"
2251,Belukut,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG TIMUR,"",,"-3.311111111111111,108.4088888888889"
2734,Nangka,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.9088888888888889,103.36"
540,PITOIAT SABEU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,02?75’51” LS dan 99?31’58” BT. ,""
4294,Genting,"",JAWA TENGAH,Kab. JEPARA,"",,"-5.851944444444444,110.60277777777777"
14037,Mini Nu,"",PAPUA,Kab. NABIRE,"",,"-3.100593611111111,135.5861111111111"
12706,Pyan Lol Ef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.0336002777777775,130.76562083333334"
3983,Nirup,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.1263888888888889,103.8275"
13384,Paru Katu Nu,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-1.9432755555555556,134.14697583333333"
4338,Watupanjang,"",DI YOGYAKARTA,Kab. GUNUNG KIDUL,"",,"-8.184444444444445,110.67841666666668"
7253,Paniki,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.9297222222222221,123.7038888888889"
357,Cina,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,Kepulauan Seribu Utara,""
6134,Balikkukup,"",KALIMANTAN TIMUR,Kab. BERAU,"",,"1.5250277777777776,118.63558333333334"
8470,Gala,"",SULAWESI TENGGARA,Kab. KONAWE SELATAN,"",,"-4.133888888888889,122.81388888888888"
13222,Abaruki,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.063310833333333,134.71884777777777"
2610,Anaksigal Besar,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.5591666666666667,103.6563888888889"
9168,Temar Nus,"",MALUKU,Kab. MALUKU TENGGARA BARAT,"",,"-7.161118611111111,131.42925027777775"
14137,Marupi,"",PAPUA,Kab. KEPULAUAN YAPEN,"",,"-1.8755675,136.348575"
14277,Ngonakiek,"",PAPUA,Kab. BIAK NUMFOR,"",,"-1.0119547222222223,134.79389194444445"
4606,Sini Cilik,"",JAWA TIMUR,Kab. JEMBER,"",,"-8.444355,113.58011916666666"
528,PACABLA,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,03?12’50” LS dan 100?27’35” BT,""
3311,Menjolok,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.3005555555555555,104.33713"
11283,Taramnusa Tengah,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6811797222222222,132.48091"
6027,Tepianmataja,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"",,"-4.088520277777778,116.19416444444445"
12703,Pyan Lafamaisa Ef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.0304669444444445,130.7671875"
3884,Kaloh,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.8871530555555556,104.03718416666666"
459,BANDO,"",SUMATERA BARAT,Kab. PADANG PARIAMAN,PARIAMAN TENGAH,""
8703,Mapara Didikki,"",SULAWESI TENGGARA,Kab. KONAWE UTARA,"",,"-3.4840594444444446,122.41435611111112"
12891,Sunmalele Lafamailim,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.9574347222222221,130.47177444444443"
10237,Daga Kecil,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.5994444444444444,128.4152777777778"
4228,Peteloran Timur,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"",,"-5.451944444444445,106.56444444444445"
3874,Jakat,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.6375972222222221,104.0783736111111"
8828,Banggo Da'a,"",GORONTALO,Kab. POHUWATO,"",,"0.5083333333333333,121.64694444444446"
2145,Batubundek,"",KEPULAUAN BANGKA BELITUNG,Kab. BANGKA BARAT,"",,"-1.5992344444444446,105.62277777777777"
14317,Womofre,"",PAPUA,Kab. BIAK NUMFOR,"",,"-1.06727,134.82111833333332"
5069,Bajopulau,"",NUSA TENGGARA BARAT,KOTA BIMA,"",,"-8.574058055555556,119.03620027777778"
9498,Jir,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.353888888888888,134.3488888888889"
4221,Pelangi,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"",,"-5.585833333333333,106.59027777777777"
844,Lampu,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW,Nuangan,,"0.4475,0.47805555555555557"
12368,Mandidenef Mgun,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.5995327777777778,131.12415305555555"
167,Hangtuah,"",KEPULAUAN RIAU,Kab. BINTAN,"",""
5020,Meriam Ode,"",NUSA TENGGARA BARAT,Kab. SUMBAWA,"",,"-8.600277777777777,117.83982194444444"
13261,Batuyop,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.527781666666667,134.38582416666665"
9776,Temun,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.331666666666666,134.36583333333334"
12882,Sumuilap Les,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.18474138888888889,130.27404611111112"
10830,Tupaimi Kecil,"",PAPUA BARAT,Kab. SORONG,"",,"-1.188336111111111,131.14826444444444"
3774,Aki,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.5391666666666667,104.25138888888888"
6393,Mandul,"",KALIMANTAN TIMUR,Kab. TANA TIDUNG,"",,"3.717407777777778,117.58524694444444"
2516,Pengibu,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"1.582803611111111,106.32237611111111"
6883,Anak Rajagunung,"",SULAWESI TENGAH,Kab. MOROWALI,"",,"-3.0541666666666667,122.505"
3944,Makminah,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.1116666666666668,103.90722222222223"
7537,Janggu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4355555555555556,122.10027777777778"
5158,Gera,"",NUSA TENGGARA BARAT,Kab. SUMBAWA BARAT,"",,"-8.816319722222223,116.81188999999999"
8478,Lara,"",SULAWESI TENGGARA,Kab. KONAWE SELATAN,"",,"-4.1211111111111105,122.67083333333333"
6279,Tembakau Pising,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"3.074786388888889,117.53867138888889"
13754,Omanus Ndabe,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.995481388888889,134.37597555555556"
1144,Rawa Cut,"",ACEH,KOTA LANGSA,"",,"4.536388888888888,98.03861111111111"
13696,Miwara Subutruit Risinsemus,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.808643333333333,134.0081088888889"
10150,Rangaranga,"",MALUKU UTARA,Kab. HALMAHERA UTARA,"",,"1.5908333333333335,128.0238888888889"
11014,Furaramo Tengah,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.687258888888889,132.5419511111111"
5139,Wadulembo Do,"",NUSA TENGGARA BARAT,KOTA BIMA,"",,"-8.555844166666667,119.04420083333333"
3825,Bukit,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.9252777777777778,104.03805555555556"
5780,Payung,"",KALIMANTAN BARAT,Kab. KAYONG UTARA,"",,"-1.3,110.01444444444445"
2908,Kluang,"",KEPULAUAN RIAU,Kab. NATUNA,"",,"3.7130555555555556,108.27416666666666"
2122,Panjang,"",KEPULAUAN BANGKA BELITUNG,Kab. BANGKA TENGAH,"",,"-2.153888888888889,106.27333333333333"
3090,Beridi Kecik,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.25326,104.46025"
6264,Sebudak,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"2.8861280555555555,117.42677333333334"
2793,Sekajang Laut,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.64978,103.58312222222222"
13611,Karawawi Kecil,"",PAPUA BARAT,Kab. KAIMANA,"",,"-4.076611111111111,133.04191416666666"
8394,Teluktongkuno Selatan,"",SULAWESI TENGGARA,Kab. MUNA,"",,"-4.97157,122.71984"
9139,Langla Nus,"",MALUKU,Kab. MALUKU TENGGARA BARAT,"",,"-7.119999999999999,131.61333333333332"
11416,Apsipi,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.07023055555555556,130.36733944444444"
377,Semujur,"",KEPULAUAN BANGKA BELITUNG,Kab. BANGKA BARAT,Pangkalan Baru,""
13231,Ambesibui Selatan,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.0217158333333334,134.1369761111111"
12457,Mioskorui,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.5896994444444444,130.3156638888889"
3986,Padi,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.0772222222222223,103.88055555555555"
11295,Tipoaret,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.9606761111111113,132.12483277777778"
12206,Lage Genan,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.16097527777777776,130.05560250000002"
12731,Ruip,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.04472444444444444,130.1139875"
512,LABATJAU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,03?05’04” LS dan 100?28’08” BT,""
4074,Sepintu Besar,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.5225000000000001,104.23722222222223"
3729,Temiang,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"2.9327777777777775,106.13388888888889"
8101,Meong,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"",,"-6.854873888888888,118.98703222222223"
342,LETI,"",MALUKU,Kab. MALUKU BARAT DAYA,WETAR,,"-8.194444444444445,-126.32249999999999"
6815,Vatumesara,"",SULAWESI TENGAH,Kab. DONGGALA,"",,"0.16177444444444444,119.8062675"
9295,Alakai,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.328611111111111,134.35"
2285,Karangkera Barat,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG TIMUR,"",,"-2.5753091666666665,108.59948194444443"
10482,Sunam,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.43694444444444447,128.12583333333333"
12277,Lenmakana Lafamaifat,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.9798705555555556,130.52593166666668"
7699,Orogoan ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.4652777777777778,121.70444444444445"
9772,Tampea,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.5841666666666665,134.76166666666666"
4544,Sempu,"",JAWA TIMUR,Kab. MALANG,"",,"-8.443888888888889,112.69806111111112"
2826,Tengah,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"1.1225,103.29277777777777"
5527,Padar Kecil,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"",,"-8.690833333333334,119.53666666666666"
8785,Kaposo,"",GORONTALO,Kab. GORONTALO UTARA,"",,"0.8899544444444444,122.81795055555556"
14307,Sapomi,"",PAPUA,Kab. BIAK NUMFOR,"",,"-1.1900113888888888,136.09339555555556"
10764,Kalipopo,"",PAPUA BARAT,Kab. SORONG,"",,"-1.1882275,131.18301583333331"
11610,Daf Atsa Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.003225833333333333,130.16450916666668"
13194,Bui,"",PAPUA BARAT,Kab. TELUK BINTUNI,"",,"-2.121957777777778,133.8555275"
9913,Oki Kecil,"",MALUKU,Kab. BURU SELATAN,"",,"-3.8138888888888887,126.84666666666666"
5709,Bakung Besar,"",KALIMANTAN BARAT,Kab. KAYONG UTARA,"",,"-1.5927777777777778,109.19034194444446"
749,Tagawa Sebua,"",SUMATERA UTARA,Kab. NIAS SELATAN,Hibala,,"-0.3372222222222222,0.5119444444444444"
3958,Mencaras,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.9747897222222223,104.17657861111111"
552,SIATANUSA,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"",,"-3.2169444444444446,0.4841666666666667"
4835,Kali Utara,"",BANTEN,KOTA TANGERANG,"",,"-5.89861111111111,106.09055555555555"
12371,Mandun Mios,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"0.6311155555555555,131.1144138888889"
11172,Pamali Tengah,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.303980833333333,132.65425277777777"
6791,Karangpuana,"",SULAWESI TENGAH,Kab. DONGGALA,"",,"-0.7053830555555555,119.66880777777779"
11731,Fen Peley,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.41824972222222223,130.57913638888888"
8978,Baluat,"",MALUKU,Kab. MALUKU TENGGARA,"",,"-5.750966666666667,132.20368722222221"
5763,Lising Tiga Tokong,"",KALIMANTAN BARAT,Kab. KAYONG UTARA,"",,"-1.6058333333333334,109.15333333333334"
12709,Pyan Pat Ef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.031868611111111,130.76046722222222"
4060,Sekila,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"1.12,103.88805555555557"
9928,Akesone,"",MALUKU UTARA,Kab. HALMAHERA BARAT,"",,"1.692815,127.57667194444444"
7986,Pulopanjang,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-6.959305555555556,120.78966777777778"
6245,Melimpung Besar,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"3.03,117.47"
7492,Dagabiruni Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.5105555555555555,121.745"
9942,Butu,"",MALUKU UTARA,Kab. HALMAHERA BARAT,"",,"1.625,127.53861111111111"
13916,Walawalatanemanusnit Tor,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.8292705555555555,133.9980736111111"
4038,Resambatu,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.9233333333333333,103.96888888888888"
1820,Cukuhpandan Tengah,"",LAMPUNG,Kab. TANGGAMUS,"",,"-5.764722222222222,105.08722222222222"
2808,Sigal Besar,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.5628447222222223,103.66154805555556"
6237,Liu Pudung,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"",,"3.280074722222222,117.37975083333333"
12228,Lankisi Tol,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.0440294444444445,130.35793555555554"
11186,Paratmasupin Kokoi,"",PAPUA BARAT,Kab. FAKFAK,"",,"-2.6758041666666665,131.6324563888889"
5832,Sepokperupuk,"",KALIMANTAN BARAT,Kab. KUBU RAYA,"",,"-0.13944444444444445,109.1086111111111"
10030,Sisir Lamo,"",MALUKU UTARA,Kab. HALMAHERA BARAT,"",,"1.925599722222222,127.69382611111112"
3618,Luyong Kecil,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.161388888888889,106.36722222222221"
4250,Tondan Timur,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"",,"-5.579444444444444,106.59472222222222"
10758,Folesi,"",PAPUA BARAT,Kab. SORONG,"",,"-1.2204811111111111,131.13327777777778"
6831,Kapas,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"",,"1.2808333333333333,120.80388888888889"
11346,Wetak Barat,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.113498888888889,132.50084611111112"
5394,Dengka,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"",,"-10.731944444444444,122.93166666666667"
6434,Badakbadak Timur,"",KALIMANTAN TIMUR,KOTA BONTANG,"",,"0.15083333333333332,117.52055555555556"
1699,Jadi,"",RIAU,Kab. KEPULAUAN MERANTI,"",,"0.7691666666666667,102.89722222222223"
10488,Talam Kecil,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.5816666666666667,128.40916666666666"
3444,Serakit Darat,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"0.16999999999999998,104.36694444444444"
2789,Sebaik,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.7519444444444444,103.97027777777778"
811,Bugeisigoiso,"",SUMATERA UTARA,Kab. KEPULAUAN MENTAWAI,Siberut Tengah,,"-1.495,0.18361111111111109"
9703,Penjuring Ra,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-6.673055555555556,134.5077777777778"
9259,Kasuari,"",MALUKU,Kab. SERAM BAGIAN BARAT,"",,"-3.0921797222222223,127.94976166666667"
584,SOUMANG,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"",,"-3.2405555555555554,0.5233333333333334"
5914,Kudung,"",KALIMANTAN TENGAH,KOTA PALANGKA RAYA,"",,"-2.1925,113.9375"
1148,Geruguh,"",ACEH,KOTA SUBULUSSALAM,"",,"2.7347222222222225,97.80194444444444"
7250,Palupalubarat Tangatanga,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.4230555555555557,123.28805555555556"
4488,Gombal,"",JAWA TIMUR,Kab. MALANG,"",,"-8.404166666666667,112.79388888888889"
6389,Junjung,"",KALIMANTAN TIMUR,Kab. TANA TIDUNG,"",,"3.4481058333333334,117.40633777777778"
11045,Kani,"",PAPUA BARAT,Kab. FAKFAK,"",,"-3.4101519444444444,132.74447416666666"
12148,Kayoniyef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.34368333333333334,130.5837625"
13259,Batutamoni Timur,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.406934722222222,134.21808361111113"
9371,Dobakruntuh,"",MALUKU,Kab. KEPULAUAN ARU,"",,"-5.8376,134.31268"
13522,Bineh Nit,"",PAPUA BARAT,Kab. KAIMANA,"",,"-4.007217777777778,134.22711944444444"
12280,Lenmakana Lafamailu,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.9877822222222223,130.52415972222224"
14311,Sunggindi,"",PAPUA,Kab. BIAK NUMFOR,"",,"-1.2235158333333334,136.34241277777778"
558,SIBERUT,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"",,"-1.4919444444444445,0.9622222222222222"
1036,Matahari,"",ACEH,Kab. ACEH SINGKIL,"",,"2.2852777777777775,97.25333333333333"
4043,Samak,"",KEPULAUAN RIAU,KOTA B A T A M,"",,"0.715,104.20833333333334"
2622,Batuberlayar,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.7366666666666666,103.7475"
3575,Durai,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.3333333333333335,106.04777777777778"
10241,Damar,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.9931158333333333,128.3523972222222"
6166,Padai,"",KALIMANTAN TIMUR,Kab. BERAU,"",,"2.072814166666667,117.66330888888889"
12192,Kuinyeben Atsa,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.43122194444444445,130.68440027777777"
3333,Nyamuk,"",KEPULAUAN RIAU,Kab. LINGGA,"",,"-0.76267,104.94011"
12460,Miotburdams,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.5657691666666667,130.2721138888889"
2683,Ketam,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.9091666666666667,103.40166666666667"
4567,Watugrejo Cilik,"",JAWA TIMUR,Kab. MALANG,"",,"-8.360833333333334,112.95"
5985,Mangkuk,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"",,"-3.0069444444444446,116.05472222222222"
7487,Dada,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"",,"-0.405,121.82916666666667"
2928,Ngayok,"",KEPULAUAN RIAU,Kab. NATUNA,"",,"2.9586111111111113,108.78694444444444"
7210,Mallangan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.8755555555555556,123.76305555555555"
8227,Padamarang,"",SULAWESI TENGGARA,Kab. KOLAKA,"",,"-4.131204166666667,121.41777777777779"
11658,Dayan Matlolo,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.20471611111111113,130.42136444444444"
2939,Perayun ,"",KEPULAUAN RIAU,Kab. NATUNA,"",,"2.4719444444444445,108.99222222222222"
13413,Ruruboi,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-1.9557780555555555,134.1569411111111"
9892,Yoha Nus,"",MALUKU,Kab. MALUKU BARAT DAYA,"",,"-7.589727222222222,127.63555361111112"
13666,Manimanit Semus,"",PAPUA BARAT,Kab. KAIMANA,"",,"-4.007922777777778,134.16635722222222"
8683,Batumatotoroh,"",SULAWESI TENGGARA,Kab. KONAWE UTARA,"",,"-3.5033333333333334,122.42861111111111"
10282,Gumutu,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-1.1137400000000002,128.3391088888889"
6860,Tiga Dalam,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"",,"1.0693161111111111,120.61284694444444"
9124,Hatw Klyf,"",MALUKU,Kab. MALUKU TENGGARA BARAT,"",,"-8.325495277777778,130.75890222222222"
11365,Abupal,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-0.2152752777777778,130.28135111111112"
4618,Watukadal,"",JAWA TIMUR,Kab. JEMBER,"",,"-8.56089,113.81363"
11858,Intomna,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.182851388888889,129.47119305555555"
13324,Kouri Nu,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-2.044140833333333,134.13610555555556"
3529,Anak,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.111388888888889,105.68444444444445"
6408,Sengatok Kecil,"",KALIMANTAN TIMUR,Kab. TANA TIDUNG,"",,"3.4022369444444442,117.42830833333333"
1018,Busung Besar,"",ACEH,Kab. ACEH SINGKIL,"",,"2.213611111111111,97.20944444444444"
3544,Batumamong,"",KEPULAUAN RIAU,Kab. KEPULAUAN ANAMBAS,"",,"3.3302777777777774,106.03861111111111"
6474,Batusambo,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"",,"3.540327222222222,125.63288"
5818,Muarakubu,"",KALIMANTAN BARAT,Kab. KUBU RAYA,"",,"-0.5766666666666667,109.32944444444443"
166,Gin Kecil,"",KEPULAUAN RIAU,Kab. BINTAN,"",""
939,Tuan,"",ACEH,Kab. ACEH BESAR,"",,"5.564473333333333,95.24962305555556"
5183,Fatufeu,"",NUSA TENGGARA TIMUR,KOTA KUPANG,"",,"-10.344166666666668,123.575"
10511,Tawale Besar,"",MALUKU UTARA,Kab. HALMAHERA SELATAN,"",,"-0.27999999999999997,127.29555555555555"
6604,Komang,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"",,"1.830545,125.09237972222222"
4465,Watukapal,"",JAWA TIMUR,Kab. BLITAR,"",,"-8.348643611111111,112.24227888888889"
5982,Laki Cantung,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"",,"-2.983888888888889,116.09944444444444"
13332,Lamberi,"",PAPUA BARAT,Kab. TELUK WONDAMA,"",,"-1.9730986111111113,134.15207777777778"
7254,Panimbawang,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"",,"-1.8975,123.69361111111111"
12705,Pyan Lim Ef,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-2.039454722222222,130.77044444444445"
5188,Kambing,"",NUSA TENGGARA TIMUR,KOTA KUPANG,"",,"-10.239999999999998,123.43361111111112"
8047,Larearea,"",SULAWESI SELATAN,Kab. SINJAI,"",,"-5.0706605555555555,120.39232583333335"
12113,Karwar Mios,"",PAPUA BARAT,Kab. RAJA AMPAT,"",,"-1.226702777777778,129.8092002777778"
2106,Tinggi,"",KEPULAUAN BANGKA BELITUNG,Kab. BANGKA SELATAN,"",,"-2.986666666666667,106.70444444444445"
8815,Mohupomba Da'a,"",GORONTALO,Kab. BOALEMO,"",,"0.4702777777777778,122.36055555555555"
731,Tumbar,"",KEPULAUAN RIAU,KOTA B A T A M,Belakang Padang,,"0.9627777777777777,0.7875"
1834,Lengkekuh,"",LAMPUNG,Kab. TANGGAMUS,"",,"-5.709444444444444,104.96277777777777"
13867,Tiga Kecil Nus,"",PAPUA BARAT,Kab. KAIMANA,"",,"-3.9997861111111113,133.3843836111111"
2498,Mingki,"",KEPULAUAN RIAU,Kab. BINTAN,"",,"0.8216666666666667,104.67833333333334"
7991,Saranga,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"",,"-7.104590555555555,120.59040444444445"
1981,Karangempang,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG,"",,"-3.2299872222222223,107.83278194444443"
2719,Menteras Besar,"",KEPULAUAN RIAU,Kab. KARIMUN,"",,"0.8691666666666666,103.6236111111111"
2318,Menterus,"",KEPULAUAN BANGKA BELITUNG,Kab. BELITUNG TIMUR,"",,"-3.333055555555555,108.44305555555556"
9206,Batukapal Kecil,"",MALUKU,Kab. SERAM BAGIAN TIMUR,"",,"-3.9163888888888887,131.0991666666667"
